t,vx_mm_s,vy_mm_s,wz_rad_s,velocity_mm_s,direction_deg,is_rotation_only,rpm_ref_M1,rpm_ref_M2,rpm_ref_M3,rpm_ref_M4,rpm_meas_M1,rpm_meas_M2,rpm_meas_M3,rpm_meas_M4,err_M1,err_M2,err_M3,err_M4,p_M1,p_M2,p_M3,p_M4,i_M1,i_M2,i_M3,i_M4,motor_sign_M1,motor_sign_M2,motor_sign_M3,motor_sign_M4,duty_ol_base_M1,duty_ol_base_M2,duty_ol_base_M3,duty_ol_base_M4,duty_pi_M1,duty_pi_M2,duty_pi_M3,duty_pi_M4
1783308237.1655781,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.180000305175781,11.619999885559082,12.220000267028809,11.579999923706055,-1.8961424438533125,-1.3361420242366133,-1.9361424057063399,-1.296142062383586,-0.6636498553486594,-0.4676497084828146,-0.6776498419972189,-0.45364972183425506,1.7069454759003815,1.7145954839771813,1.7789454653224197,1.751675497967586,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.1857004,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.380000114440918,12.4399995803833,12.399999618530273,12.180000305175781,-2.0961422531184493,-2.156141719060832,-2.1161417572078047,-1.8961424438533125,-0.7336497885914572,-0.7546496016712911,-0.7406496150227316,-0.6636498553486594,1.6880801956223155,1.6951902085056338,1.7599001895075495,1.7346102159729062,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.2055967,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.380000114440918,12.4399995803833,12.399999618530273,12.180000305175781,-2.0961422531184493,-2.156141719060832,-2.1161417572078047,-1.8961424438533125,-0.7336497885914572,-0.7546496016712911,-0.7406496150227316,-0.6636498553486594,1.6692149153442495,1.6757849330340864,1.7408549136926792,1.7175449339782265,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.225594,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.380000114440918,12.4399995803833,12.399999618530273,12.180000305175781,-2.0961422531184493,-2.156141719060832,-2.1161417572078047,-1.8961424438533125,-0.7336497885914572,-0.7546496016712911,-0.7406496150227316,-0.6636498553486594,1.6503496350661835,1.656379657562539,1.721809637877809,1.7004796519835468,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.2456295,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.739999771118164,12.779999732971191,12.989999771118164,12.149999618530273,-2.4561419097956954,-2.4961418716487227,-2.7061419097956954,-1.8661417572078047,-0.8596496684284933,-0.873649655077053,-0.9471496684284934,-0.6531496150227316,1.6282443578780221,1.6339143807177003,1.6974543606896477,1.6836843761686766,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.2655826,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.739999771118164,12.779999732971191,12.989999771118164,12.149999618530273,-2.4561419097956954,-2.4961418716487227,-2.7061419097956954,-1.8661417572078047,-0.8596496684284933,-0.873649655077053,-0.9471496684284934,-0.6531496150227316,1.6061390806898608,1.6114491038728618,1.6730990835014865,1.6668891003538064,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.2856607,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.539999961853027,12.800000190734863,12.9399995803833,12.579999923706055,-2.2561421005305586,-2.5161423294123946,-2.656141719060832,-2.296142062383586,-0.7896497351856955,-0.8806498152943381,-0.9296496016712912,-0.8036497218342551,1.5858338017850857,1.5888038229081503,1.649193808029939,1.6462238217923542,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.3055995,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.539999961853027,12.800000190734863,12.9399995803833,12.579999923706055,-2.2561421005305586,-2.5161423294123946,-2.656141719060832,-2.296142062383586,-0.7896497351856955,-0.8806498152943381,-0.9296496016712912,-0.8036497218342551,1.5655285228803106,1.5661585419434387,1.6252885325583917,1.6255585432309019,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.3255982,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.539999961853027,12.800000190734863,12.9399995803833,12.579999923706055,-2.2561421005305586,-2.5161423294123946,-2.656141719060832,-2.296142062383586,-0.7896497351856955,-0.8806498152943381,-0.9296496016712912,-0.8036497218342551,1.5452232439755356,1.5435132609787272,1.6013832570868443,1.6048932646694496,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.3456063,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.079999923706055,13.029999732971191,13.130000114440918,12.880000114440918,-2.796142062383586,-2.7461418716487227,-2.8461422531184493,-2.5961422531184493,-0.978649721834255,-0.9611496550770529,-0.9961497885914572,-0.9086497885914572,1.5200579654140833,1.5187979841338888,1.5757679768087782,1.5815279843913836,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.3655922,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.079999923706055,13.029999732971191,13.130000114440918,12.880000114440918,-2.796142062383586,-2.7461418716487227,-2.8461422531184493,-2.5961422531184493,-0.978649721834255,-0.9611496550770529,-0.9961497885914572,-0.9086497885914572,1.494892686852631,1.4940827072890503,1.5501526965307122,1.5581627041133177,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308237.3856626,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.680000305175781,12.75,13.720000267028809,12.1899995803833,-3.3961424438533125,-2.4661421386775313,-3.43614240570634,-1.906141719060832,-1.1886498553486593,-0.8631497485371359,-1.202649841997219,-0.6671496016712912,1.4643274048579513,1.4718874280409526,1.5192274148793552,1.5410074286417703,-1,1,-1,1,-13,13,-13,13,-13,14,-13,14
1783308237.4055965,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.680000305175781,12.75,13.720000267028809,12.1899995803833,-3.3961424438533125,-2.4661421386775313,-3.43614240570634,-1.906141719060832,-1.1886498553486593,-0.8631497485371359,-1.202649841997219,-0.6671496016712912,1.4337621228632715,1.449692148792855,1.4883021332279982,1.523852153170223,-1,1,-1,1,-13,13,-13,13,-13,14,-13,14
1783308237.425591,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.680000305175781,12.75,13.720000267028809,12.1899995803833,-3.3961424438533125,-2.4661421386775313,-3.43614240570634,-1.906141719060832,-1.1886498553486593,-0.8631497485371359,-1.202649841997219,-0.6671496016712912,1.4031968408685918,1.4274968695447572,1.4573768515766412,1.5066968776986756,-1,1,-1,1,-13,13,-13,13,-13,14,-13,14
1783308237.4455996,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.199999809265137,13.0,13.680000305175781,12.380000114440918,-2.916141947942668,-2.7161421386775313,-3.3961424438533125,-2.0961422531184493,-1.0206496817799338,-0.9506497485371359,-1.1886498553486593,-0.7336497885914572,1.3769515633371077,1.4030515902966594,1.4268115695819614,1.4878315974206096,-1,1,-1,1,-13,13,-13,13,-13,13,-13,14
1783308237.465605,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.199999809265137,13.0,13.680000305175781,12.380000114440918,-2.916141947942668,-2.7161421386775313,-3.3961424438533125,-2.0961422531184493,-1.0206496817799338,-0.9506497485371359,-1.1886498553486593,-0.7336497885914572,1.3507062858056236,1.3786063110485616,1.3962462875872816,1.4689663171425436,-1,1,-1,1,-13,13,-13,13,-13,13,-13,14
1783308237.4856622,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.319999694824219,13.170000076293945,13.649999618530273,12.970000267028809,-3.03614183350175,-2.8861422149714766,-3.3661417572078047,-2.68614240570634,-1.0626496417256124,-1.0101497752400168,-1.1781496150227315,-0.9401498419972188,1.3233810093041078,1.3526310311138183,1.3659510117724114,1.4447910354911866,-1,1,-1,1,-13,13,-13,13,-13,13,-13,14
1783308237.5055811,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.319999694824219,13.170000076293945,13.649999618530273,12.970000267028809,-3.03614183350175,-2.8861422149714766,-3.3661417572078047,-2.68614240570634,-1.0626496417256124,-1.0101497752400168,-1.1781496150227315,-0.9401498419972188,1.2960557328025921,1.326655751179075,1.3356557359575412,1.4206157538398296,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.5255868,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.319999694824219,13.170000076293945,13.649999618530273,12.970000267028809,-3.03614183350175,-2.8861422149714766,-3.3661417572078047,-2.68614240570634,-1.0626496417256124,-1.0101497752400168,-1.1781496150227315,-0.9401498419972188,1.2687304563010764,1.3006804712443318,1.305360460142671,1.3964404721884727,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.5457196,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.619999885559082,13.069999694824219,13.859999656677246,12.930000305175781,-3.3361420242366133,-2.78614183350175,-3.5761417953547774,-2.6461424438533125,-1.1676497084828146,-0.9751496417256125,-1.251649628374172,-0.9261498553486593,1.2387051780829468,1.2756051947428162,1.273175183984478,1.372625190193793,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.5656102,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.619999885559082,13.069999694824219,13.859999656677246,12.930000305175781,-3.3361420242366133,-2.78614183350175,-3.5761417953547774,-2.6461424438533125,-1.1676497084828146,-0.9751496417256125,-1.251649628374172,-0.9261498553486593,1.2086798998648172,1.2505299182413006,1.2409899078262852,1.3488099081991132,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.5856752,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.609999656677246,13.0,14.229999542236328,12.899999618530273,-3.3261417953547774,-2.7161421386775313,-3.9461416809138594,-2.6161417572078047,-1.164149628374172,-0.9506497485371359,-1.3811495883198508,-0.9156496150227316,1.1787446237066241,1.2260846389932027,1.2054746326980603,1.325264632384243,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.6057231,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.609999656677246,13.0,14.229999542236328,12.899999618530273,-3.3261417953547774,-2.7161421386775313,-3.9461416809138594,-2.6161417572078047,-1.164149628374172,-0.9506497485371359,-1.3811495883198508,-0.9156496150227316,1.1488093475484311,1.201639359745105,1.1699593575698355,1.3017193565693728,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.6255972,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.609999656677246,13.0,14.229999542236328,12.899999618530273,-3.3261417953547774,-2.7161421386775313,-3.9461416809138594,-2.6161417572078047,-1.164149628374172,-0.9506497485371359,-1.3811495883198508,-0.9156496150227316,1.118874071390238,1.1771940804970071,1.1344440824416107,1.2781740807545026,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.6456106,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,14.0600004196167,13.170000076293945,14.039999961853027,13.100000381469727,-3.7761425582942305,-2.8861422149714766,-3.7561421005305586,-2.816142520147258,-1.3216498954029805,-1.0101497752400168,-1.3146497351856954,-0.9856498820515401,1.08488878836559,1.1512188005622639,1.1006388035368357,1.2528287980731772,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.6657147,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,14.0600004196167,13.170000076293945,14.039999961853027,13.100000381469727,-3.7761425582942305,-2.8861422149714766,-3.7561421005305586,-2.816142520147258,-1.3216498954029805,-1.0101497752400168,-1.3146497351856954,-0.9856498820515401,1.050903505340942,1.1252435206275206,1.0668335246320608,1.2274835153918517,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.6856427,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.6899995803833,13.520000457763672,13.899999618530273,13.020000457763672,-3.406141719060832,-3.236142596441203,-3.6161417572078047,-2.736142596441203,-1.1921496016712911,-1.132649908754421,-1.2656496150227317,-0.957649908754421,1.0202482298693945,1.0961182372595497,1.0342882488171905,1.202858232023881,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.7056649,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.6899995803833,13.520000457763672,13.899999618530273,13.020000457763672,-3.406141719060832,-3.236142596441203,-3.6161417572078047,-2.736142596441203,-1.1921496016712911,-1.132649908754421,-1.2656496150227317,-0.957649908754421,0.989592954397847,1.0669929538915788,1.0017429730023202,1.1782329486559102,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.7256985,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.6899995803833,13.520000457763672,13.899999618530273,13.020000457763672,-3.406141719060832,-3.236142596441203,-3.6161417572078047,-2.736142596441203,-1.1921496016712911,-1.132649908754421,-1.2656496150227317,-0.957649908754421,0.9589376789262996,1.0378676705236078,0.96919769718745,1.1536076652879395,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.7457552,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.65999984741211,13.539999961853027,13.8100004196167,12.960000038146973,-3.3761419860896407,-3.2561421005305586,-3.5261425582942305,-2.676142176824504,-1.1816496951313742,-1.1396497351856953,-1.2341498954029806,-0.9366497618885763,0.9285524010514927,1.0085623916188329,0.9374624141628018,1.1295223856965189,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.7656944,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.65999984741211,13.539999961853027,13.8100004196167,12.960000038146973,-3.3761419860896407,-3.2561421005305586,-3.5261425582942305,-2.676142176824504,-1.1816496951313742,-1.1396497351856953,-1.2341498954029806,-0.9366497618885763,0.8981671231766859,0.9792571127140578,0.9057271311381537,1.1054371061050983,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.7856553,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.640000343322754,13.329999923706055,13.739999771118164,12.920000076293945,-3.356142482000285,-3.046142062383586,-3.4561419097956954,-2.6361422149714766,-1.1746498687000997,-1.066149721834255,-1.2096496684284932,-0.9226497752400168,0.8679618408386833,0.9518418341526055,0.8746218539499925,1.0817118261703549,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.8055894,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.640000343322754,13.329999923706055,13.739999771118164,12.920000076293945,-3.356142482000285,-3.046142062383586,-3.4561419097956954,-2.6361422149714766,-1.1746498687000997,-1.066149721834255,-1.2096496684284932,-0.9226497752400168,0.8377565585006808,0.9244265555911532,0.8435165767618312,1.0579865462356115,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.825602,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.640000343322754,13.329999923706055,13.739999771118164,12.920000076293945,-3.356142482000285,-3.046142062383586,-3.4561419097956954,-2.6361422149714766,-1.1746498687000997,-1.066149721834255,-1.2096496684284932,-0.9226497752400168,0.8075512761626782,0.8970112770297008,0.81241129957367,1.0342612663008681,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.8456888,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.390000343322754,13.180000305175781,13.470000267028809,12.899999618530273,-3.106142482000285,-2.8961424438533125,-3.18614240570634,-2.6161417572078047,-1.0871498687000998,-1.0136498553486593,-1.1151498419972188,-0.9156496150227316,0.7795959938246756,0.870945995035021,0.783736017922313,1.010715990485998,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.8656855,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.390000343322754,13.180000305175781,13.470000267028809,12.899999618530273,-3.106142482000285,-2.8961424438533125,-3.18614240570634,-2.6161417572078047,-1.0871498687000998,-1.0136498553486593,-1.1151498419972188,-0.9156496150227316,0.751640711486673,0.8448807130403412,0.7550607362709559,0.9871707146711277,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.8855999,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.449999809265137,13.069999694824219,13.5,12.420000076293945,-3.166141947942668,-2.78614183350175,-3.2161421386775313,-2.1361422149714766,-1.1081496817799337,-0.9751496417256125,-1.125649748537136,-0.7476497752400167,0.7231454339551889,0.8198054365388254,0.7261154570228582,0.9679454347363844,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.9056885,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.449999809265137,13.069999694824219,13.5,12.420000076293945,-3.166141947942668,-2.78614183350175,-3.2161421386775313,-2.1361422149714766,-1.1081496817799337,-0.9751496417256125,-1.125649748537136,-0.7476497752400167,0.6946501564237049,0.7947301600373097,0.6971701777747604,0.9487201548016411,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.9256346,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.449999809265137,13.069999694824219,13.5,12.420000076293945,-3.166141947942668,-2.78614183350175,-3.2161421386775313,-2.1361422149714766,-1.1081496817799337,-0.9751496417256125,-1.125649748537136,-0.7476497752400167,0.6661548788922208,0.7696548835357939,0.6682248985266627,0.9294948748668977,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.945614,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.260000228881836,12.770000457763672,13.529999732971191,12.319999694824219,-2.9761423675593672,-2.486142596441203,-3.2461418716487227,-2.03614183350175,-1.0416498286457785,-0.8701499087544211,-1.136149655077053,-0.7126496417256125,0.6393695975841865,0.7472796001678231,0.6390096216818242,0.911169598365382,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308237.9655893,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,13.260000228881836,12.770000457763672,13.529999732971191,12.319999694824219,-2.9761423675593672,-2.486142596441203,-3.2461418716487227,-2.03614183350175,-1.0416498286457785,-0.8701499087544211,-1.136149655077053,-0.7126496417256125,0.6125843162761523,0.7249043167998523,0.6097943448369857,0.8928443218638663,-1,1,-1,1,-13,13,-13,13,-13,13,-12,13
1783308237.985779,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.90999984741211,12.789999961853027,13.09000015258789,12.470000267028809,-2.6261419860896407,-2.5061421005305586,-2.806142291265422,-2.18614240570634,-0.9191496951313741,-0.8771497351856955,-0.9821498019428976,-0.7651498419972189,0.5889490384013455,0.7023490378950773,0.5845390642155969,0.8731690402125093,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.0055885,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.90999984741211,12.789999961853027,13.09000015258789,12.470000267028809,-2.6261419860896407,-2.5061421005305586,-2.806142291265422,-2.18614240570634,-0.9191496951313741,-0.8771497351856955,-0.9821498019428976,-0.7651498419972189,0.5653137605265387,0.6797937589903023,0.559283783594208,0.8534937585611523,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.0256658,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.90999984741211,12.789999961853027,13.09000015258789,12.470000267028809,-2.6261419860896407,-2.5061421005305586,-2.806142291265422,-2.18614240570634,-0.9191496951313741,-0.8771497351856955,-0.9821498019428976,-0.7651498419972189,0.5416784826517319,0.6572384800855272,0.5340285029728192,0.8338184769097953,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.045624,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.880000114440918,12.350000381469727,12.789999961853027,11.899999618530273,-2.5961422531184493,-2.066142520147258,-2.5061421005305586,-1.6161417572078047,-0.9086497885914572,-0.7231498820515402,-0.8771497351856955,-0.5656496150227316,0.5183132023736658,0.638643197404202,0.5114732240680442,0.8192732010949251,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.0657208,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.880000114440918,12.350000381469727,12.789999961853027,11.899999618530273,-2.5961422531184493,-2.066142520147258,-2.5061421005305586,-1.6161417572078047,-0.9086497885914572,-0.7231498820515402,-0.8771497351856955,-0.5656496150227316,0.4949479220955998,0.6200479147228766,0.48891794516326914,0.8047279252800549,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.0857415,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.420000076293945,11.8100004196167,12.569999694824219,11.5,-2.1361422149714766,-1.5261425582942305,-2.28614183350175,-1.2161421386775313,-0.7476497752400167,-0.5341498954029806,-0.8001496417256124,-0.42564974853713594,0.4757226421608565,0.6063126316982285,0.4683426686617534,0.7937826460319571,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.105643,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.420000076293945,11.8100004196167,12.569999694824219,11.5,-2.1361422149714766,-1.5261425582942305,-2.28614183350175,-1.2161421386775313,-0.7476497752400167,-0.5341498954029806,-0.8001496417256124,-0.42564974853713594,0.45649736222611326,0.5925773486735804,0.44776739216023764,0.7828373667838594,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.126025,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.420000076293945,11.8100004196167,12.569999694824219,11.5,-2.1361422149714766,-1.5261425582942305,-2.28614183350175,-1.2161421386775313,-0.7476497752400167,-0.5341498954029806,-0.8001496417256124,-0.42564974853713594,0.43727208229137,0.5788420656489323,0.4271921156587219,0.7718920875357617,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.1457748,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.09000015258789,12.119999885559082,12.420000076293945,11.449999809265137,-1.806142291265422,-1.8361420242366133,-2.1361422149714766,-1.166141947942668,-0.6321498019428976,-0.6426497084828147,-0.7476497752400167,-0.40814968177993377,0.4210168016699812,0.5623167874308027,0.4079668357239786,0.7613968100042776,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.165704,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,12.09000015258789,12.119999885559082,12.420000076293945,11.449999809265137,-1.806142291265422,-1.8361420242366133,-2.1361422149714766,-1.166141947942668,-0.6321498019428976,-0.6426497084828147,-0.7476497752400167,-0.40814968177993377,0.40476152104859237,0.5457915092126732,0.38874155578923536,0.7509015324727936,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.1856902,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,11.859999656677246,12.109999656677246,12.09000015258789,11.640000343322754,-1.5761417953547774,-1.8261417953547774,-1.806142291265422,-1.3561424820002852,-0.5516496283741721,-0.639149628374172,-0.6321498019428976,-0.4746498687000998,0.3905762448903994,0.5293562330544802,0.37248627516784655,0.738696250134791,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.2056756,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,11.859999656677246,12.109999656677246,12.09000015258789,11.640000343322754,-1.5761417953547774,-1.8261417953547774,-1.806142291265422,-1.3561424820002852,-0.5516496283741721,-0.639149628374172,-0.6321498019428976,-0.4746498687000998,0.3763909687322064,0.5129209568962873,0.35623099454645774,0.7264909677967885,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.2256968,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,11.859999656677246,12.109999656677246,12.09000015258789,11.640000343322754,-1.5761417953547774,-1.8261417953547774,-1.806142291265422,-1.3561424820002852,-0.5516496283741721,-0.639149628374172,-0.6321498019428976,-0.4746498687000998,0.3622056925740134,0.49648568073809424,0.3399757139250689,0.7142856854587859,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.2457848,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,11.920000076293945,12.100000381469727,12.09000015258789,11.539999961853027,-1.6361422149714766,-1.8161425201472579,-1.806142291265422,-1.2561421005305586,-0.5726497752400168,-0.6356498820515402,-0.6321498019428976,-0.4396497351856955,0.3474804126392701,0.4801403980567689,0.3237204333036801,0.7029804065540108,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.2656555,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,11.920000076293945,12.100000381469727,12.09000015258789,11.539999961853027,-1.6361422149714766,-1.8161425201472579,-1.806142291265422,-1.2561421005305586,-0.5726497752400168,-0.6356498820515402,-0.6321498019428976,-0.4396497351856955,0.33275513270452683,0.46379511537544355,0.3074651526822913,0.6916751276492358,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
1783308238.285791,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,11.970000267028809,12.319999694824219,12.079999923706055,11.930000305175781,-1.6861424057063399,-2.03614183350175,-1.796142062383586,-1.6461424438533125,-0.5901498419972189,-0.7126496417256125,-0.628649721834255,-0.5761498553486594,0.31757985105316977,0.44546983887392777,0.291299874120839,0.6768598456545559,-1,1,-1,1,-13,13,-13,13,-13,13,-13,13
