t,vx_mm_s,vy_mm_s,wz_rad_s,velocity_mm_s,direction_deg,is_rotation_only,rpm_ref_M1,rpm_ref_M2,rpm_ref_M3,rpm_ref_M4,rpm_meas_M1,rpm_meas_M2,rpm_meas_M3,rpm_meas_M4,err_M1,err_M2,err_M3,err_M4,p_M1,p_M2,p_M3,p_M4,i_M1,i_M2,i_M3,i_M4,motor_sign_M1,motor_sign_M2,motor_sign_M3,motor_sign_M4,duty_ol_base_M1,duty_ol_base_M2,duty_ol_base_M3,duty_ol_base_M4,duty_pi_M1,duty_pi_M2,duty_pi_M3,duty_pi_M4
1783308447.065695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.0856674,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.1055741,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.125592,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.145592,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.165643,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.1856527,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.205703,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.225582,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.245572,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.2656925,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.2857425,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.3056781,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.325578,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308447.3457003,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.0,-0.0,-0.0,-0.0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5993502514628637,3.5993502514628637,3.5993502514628637,3.5993502514628637,0.09255472075190221,0.09255472075190221,0.09255472075190221,0.09255472075190221,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308447.3655882,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.0,-0.0,-0.0,-0.0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5993502514628637,3.5993502514628637,3.5993502514628637,3.5993502514628637,0.18510944150380443,0.18510944150380443,0.18510944150380443,0.18510944150380443,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308447.3856704,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.0,-0.0,-0.0,-0.0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5993502514628637,3.5993502514628637,3.5993502514628637,3.5993502514628637,0.27766416225570667,0.27766416225570667,0.27766416225570667,0.27766416225570667,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308447.4055898,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.0,-0.0,-0.0,-0.0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5993502514628637,3.5993502514628637,3.5993502514628637,3.5993502514628637,0.37021888300760886,0.37021888300760886,0.37021888300760886,0.37021888300760886,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308447.4255865,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.0,-0.0,-0.0,-0.0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5993502514628637,3.5993502514628637,3.5993502514628637,3.5993502514628637,0.46277360375951104,0.46277360375951104,0.46277360375951104,0.46277360375951104,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308447.4457874,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,1.5800000429153442,0.9100000262260437,0.23000000417232513,0.9100000262260437,8.703857818407124,9.373857835096425,10.053857857150144,9.373857835096425,3.0463502364424935,3.2808502422837487,3.51885025000255,3.2808502422837487,0.5411083241251752,0.5471383242753789,0.5532583244738624,0.5471383242753789,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308447.4656494,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,1.5800000429153442,0.9100000262260437,0.23000000417232513,0.9100000262260437,8.703857818407124,9.373857835096425,10.053857857150144,9.373857835096425,3.0463502364424935,3.2808502422837487,3.51885025000255,3.2808502422837487,0.6194430444908393,0.6315030447912467,0.6437430451882137,0.6315030447912467,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308447.4856615,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,2.4700000286102295,1.7699999809265137,1.7400000095367432,1.7699999809265137,7.813857832712239,8.513857880395955,8.543857851785726,8.513857880395955,2.7348502414492835,2.979850258138584,2.990350248125004,2.979850258138584,0.6897677649852495,0.7081277657148104,0.7206377658542852,0.7081277657148104,-1,1,-1,1,-13,13,-13,13,-16,17,-17,17
1783308447.5056098,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,2.4700000286102295,1.7699999809265137,1.7400000095367432,1.7699999809265137,7.813857832712239,8.513857880395955,8.543857851785726,8.513857880395955,2.7348502414492835,2.979850258138584,2.990350248125004,2.979850258138584,0.7600924854796597,0.784752486638374,0.7975324865203567,0.784752486638374,-1,1,-1,1,-13,13,-13,13,-16,17,-17,17
1783308447.5256958,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,2.4700000286102295,1.7699999809265137,1.7400000095367432,1.7699999809265137,7.813857832712239,8.513857880395955,8.543857851785726,8.513857880395955,2.7348502414492835,2.979850258138584,2.990350248125004,2.979850258138584,0.8304172059740699,0.8613772075619377,0.8744272071864282,0.8613772075619377,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308447.5457242,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5399999618530273,2.5899999141693115,3.0299999713897705,2.819999933242798,6.743857899469441,7.693857947153157,7.253857889932698,7.463857928079671,2.360350264814304,2.692850281503605,2.538850261476444,2.6123502748278846,0.8911119270692949,0.9306219290863161,0.9397119281958225,0.9285519289146548,-1,1,-1,1,-13,13,-13,13,-16,17,-16,17
1783308447.5655868,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5399999618530273,2.5899999141693115,3.0299999713897705,2.819999933242798,6.743857899469441,7.693857947153157,7.253857889932698,7.463857928079671,2.360350264814304,2.692850281503605,2.538850261476444,2.6123502748278846,0.9518066481645199,0.9998666506106946,1.0049966492052167,0.9957266502673718,-1,1,-1,1,-13,13,-13,13,-16,17,-17,17
1783308447.585798,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,4.059999942779541,3.630000114440918,3.930000066757202,3.7899999618530273,6.223857918542928,6.653857746881551,6.353857794565267,6.493857899469441,2.1783502714900247,2.3288502114085428,2.223850228097843,2.2728502648143043,1.0078213694314062,1.0597513703326285,1.062181369356304,1.0541713713625969,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308447.6055944,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,4.059999942779541,3.630000114440918,3.930000066757202,3.7899999618530273,6.223857918542928,6.653857746881551,6.353857794565267,6.493857899469441,2.1783502714900247,2.3288502114085428,2.223850228097843,2.2728502648143043,1.0638360906982927,1.1196360900545623,1.1193660895073914,1.112616092457822,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308447.6257412,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,4.059999942779541,3.630000114440918,3.930000066757202,3.7899999618530273,6.223857918542928,6.653857746881551,6.353857794565267,6.493857899469441,2.1783502714900247,2.3288502114085428,2.223850228097843,2.2728502648143043,1.119850811965179,1.1795208097764962,1.1765508096584787,1.171060813553047,-1,1,-1,1,-13,13,-13,13,-16,17,-16,16
1783308447.6455903,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,5.329999923706055,5.03000020980835,5.019999980926514,4.909999847412109,4.953857937616414,5.253857651514119,5.263857880395955,5.373858013910359,1.7338502781657448,1.8388501780299416,1.8423502581385842,1.8808503048686256,1.1644355334037269,1.2268055286401234,1.2239255305820422,1.2194255356782402,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308447.665605,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,5.329999923706055,5.03000020980835,5.019999980926514,4.909999847412109,4.953857937616414,5.253857651514119,5.263857880395955,5.373858013910359,1.7338502781657448,1.8388501780299416,1.8423502581385842,1.8808503048686256,1.2090202548422746,1.2740902475037506,1.2713002515056058,1.2677902578034335,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308447.6856606,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,6.21999979019165,6.239999771118164,6.230000019073486,5.929999828338623,4.063858071130818,4.043858090204305,4.053857842248982,4.353858032983846,1.4223503248957863,1.4153503315715066,1.4188502447871438,1.5238503115443458,1.245594977482452,1.3104849703155892,1.3077849720858465,1.3069749801002881,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308447.7056649,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,6.21999979019165,6.239999771118164,6.230000019073486,5.929999828338623,4.063858071130818,4.043858090204305,4.053857842248982,4.353858032983846,1.4223503248957863,1.4153503315715066,1.4188502447871438,1.5238503115443458,1.2821697001226293,1.3468796931274278,1.3442696926660873,1.3461597023971428,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308447.725726,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,6.21999979019165,6.239999771118164,6.230000019073486,5.929999828338623,4.063858071130818,4.043858090204305,4.053857842248982,4.353858032983846,1.4223503248957863,1.4153503315715066,1.4188502447871438,1.5238503115443458,1.3187444227628067,1.3832744159392665,1.380754413246328,1.3853444246939974,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308447.7456107,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.070000171661377,6.860000133514404,7.079999923706055,6.639999866485596,3.2138576896610918,3.4238577278080644,3.203857937616414,3.643857994836873,1.124850191381382,1.1983502047328225,1.1213502781657447,1.2753502981929055,1.3476691419697564,1.414089135489539,1.409589134684876,1.4181391466475293,-1,1,-1,1,-13,13,-13,13,-15,16,-16,16
1783308447.765627,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.070000171661377,6.860000133514404,7.079999923706055,6.639999866485596,3.2138576896610918,3.4238577278080644,3.203857937616414,3.643857994836873,1.124850191381382,1.1983502047328225,1.1213502781657447,1.2753502981929055,1.3765938611767061,1.4449038550398117,1.4384238561234237,1.450933868601061,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308447.7856834,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.900000095367432,7.519999980926514,7.900000095367432,7.369999885559082,2.383857765955037,2.763857880395955,2.383857765955037,2.9138579757633867,0.8343502180842629,0.9673502581385842,0.8343502180842629,1.0198502915171852,1.3980485810703014,1.4697785759633752,1.459878576017019,1.4771585903829316,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308447.8056395,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.900000095367432,7.519999980926514,7.900000095367432,7.369999885559082,2.383857765955037,2.763857880395955,2.383857765955037,2.9138579757633867,0.8343502180842629,0.9673502581385842,0.8343502180842629,1.0198502915171852,1.4195033009638967,1.4946532968869388,1.4813332959106142,1.5033833121648021,-1,1,-1,1,-13,13,-13,13,-15,15,-15,16
1783308447.825599,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.900000095367432,7.519999980926514,7.900000095367432,7.369999885559082,2.383857765955037,2.763857880395955,2.383857765955037,2.9138579757633867,0.8343502180842629,0.9673502581385842,0.8343502180842629,1.0198502915171852,1.440958020857492,1.5195280178105024,1.5027880158042095,1.5296080339466727,-1,1,-1,1,-13,13,-13,13,-15,15,-15,16
1783308447.8456757,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,8.920000076293945,8.65999984741211,8.699999809265137,8.550000190734863,1.3638577850285234,1.6238580139103593,1.583858052057332,1.7338576705876054,0.4773502247599832,0.5683503048686257,0.5543503182200662,0.6068501847056619,1.4532327409227486,1.5341427399356957,1.5170427382727254,1.545212752981961,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308447.8657026,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,8.920000076293945,8.65999984741211,8.699999809265137,8.550000190734863,1.3638577850285234,1.6238580139103593,1.583858052057332,1.7338576705876054,0.4773502247599832,0.5683503048686257,0.5543503182200662,0.6068501847056619,1.4655074609880052,1.548757462060889,1.5312974607412413,1.5608174720172494,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308447.8856995,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,9.640000343322754,9.460000038146973,9.479999542236328,9.609999656677246,0.6438575179997148,0.823857823175496,0.8038583190861406,0.6738582046452226,0.22535013129990017,0.2883502381114236,0.2813504116801492,0.2358503716258279,1.4713021786500027,1.5561721824694685,1.5385321856130165,1.5668821958590564,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308447.9056065,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,9.640000343322754,9.460000038146973,9.479999542236328,9.609999656677246,0.6438575179997148,0.823857823175496,0.8038583190861406,0.6738582046452226,0.22535013129990017,0.2883502381114236,0.2813504116801492,0.2358503716258279,1.4770968963120001,1.563586902878048,1.5457669104847918,1.5729469197008634,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308447.9256134,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,9.640000343322754,9.460000038146973,9.479999542236328,9.609999656677246,0.6438575179997148,0.823857823175496,0.8038583190861406,0.6738582046452226,0.22535013129990017,0.2883502381114236,0.2813504116801492,0.2358503716258279,1.4828916139739976,1.5710016232866275,1.553001635356567,1.5790116435426704,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308447.945705,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,10.600000381469727,10.239999771118164,10.489999771118164,10.350000381469727,-0.31614252014725786,0.043858090204304645,-0.20614190979569536,-0.06614252014725786,-0.11064988205154024,0.015350331571506625,-0.07214966842849337,-0.023149882051540248,1.4800463312926724,1.5713963460984663,1.5511463581684057,1.578416360861345,-1,1,-1,1,-13,13,-13,13,-14,15,-14,15
1783308447.9656742,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,10.600000381469727,10.239999771118164,10.489999771118164,10.350000381469727,-0.31614252014725786,0.043858090204304645,-0.20614190979569536,-0.06614252014725786,-0.11064988205154024,0.015350331571506625,-0.07214966842849337,-0.023149882051540248,1.4772010486113472,1.5717910689103052,1.5492910809802445,1.5778210781800197,-1,1,-1,1,-13,13,-13,13,-14,15,-14,15
1783308447.9856803,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,11.270000457763672,10.789999961853027,11.420000076293945,10.640000343322754,-0.9861425964412032,-0.5061421005305586,-1.1361422149714766,-0.3561424820002852,-0.3451499087544211,-0.17714973518569552,-0.39764977524001677,-0.12464986870009981,1.4683257652433763,1.5672357900055303,1.5390658010455012,1.574615795842017,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
1783308448.0057168,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,11.270000457763672,10.789999961853027,11.420000076293945,10.640000343322754,-0.9861425964412032,-0.5061421005305586,-1.1361422149714766,-0.3561424820002852,-0.3451499087544211,-0.17714973518569552,-0.39764977524001677,-0.12464986870009981,1.4594504818754055,1.5626805111007553,1.5288405211107579,1.5714105135040144,-1,1,-1,1,-13,13,-13,13,-14,14,-14,14
