t,vx_mm_s,vy_mm_s,wz_rad_s,velocity_mm_s,direction_deg,is_rotation_only,rpm_ref_M1,rpm_ref_M2,rpm_ref_M3,rpm_ref_M4,rpm_meas_M1,rpm_meas_M2,rpm_meas_M3,rpm_meas_M4,err_M1,err_M2,err_M3,err_M4,p_M1,p_M2,p_M3,p_M4,i_M1,i_M2,i_M3,i_M4,motor_sign_M1,motor_sign_M2,motor_sign_M3,motor_sign_M4,duty_ol_base_M1,duty_ol_base_M2,duty_ol_base_M3,duty_ol_base_M4,duty_pi_M1,duty_pi_M2,duty_pi_M3,duty_pi_M4
1783308093.585639,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.6055908,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.625665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.6455793,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.6656077,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.685672,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.705629,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.7255728,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.745591,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.765627,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.785643,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.805575,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.8255806,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.845574,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.8655725,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.885713,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.9056656,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.9255714,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.9456763,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.9655814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308093.985689,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308094.0055852,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308094.025672,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308094.0455863,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308094.0655887,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308094.0856426,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308094.1057644,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308094.1255903,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308094.1455986,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,0,0,0,0,0,0,0,0
1783308094.1656048,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.0,-0.0,0.0,-0.0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5993502514628637,3.5993502514628637,3.5993502514628637,3.5993502514628637,0.09255472075190221,0.09255472075190221,0.09255472075190221,0.09255472075190221,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.1857388,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.0,-0.0,0.0,-0.0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5993502514628637,3.5993502514628637,3.5993502514628637,3.5993502514628637,0.18510944150380443,0.18510944150380443,0.18510944150380443,0.18510944150380443,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.2056336,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.0,-0.0,0.0,-0.0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5993502514628637,3.5993502514628637,3.5993502514628637,3.5993502514628637,0.27766416225570667,0.27766416225570667,0.27766416225570667,0.27766416225570667,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.2256024,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.0,-0.0,0.0,-0.0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5993502514628637,3.5993502514628637,3.5993502514628637,3.5993502514628637,0.37021888300760886,0.37021888300760886,0.37021888300760886,0.37021888300760886,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.2456272,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.44999998807907104,0.6800000071525574,0.44999998807907104,0.44999998807907104,9.833857873243398,9.603857854169911,9.833857873243398,9.833857873243398,3.441850255635189,3.361350248959469,3.441850255635189,3.441850255635189,0.45872360386679945,0.4566536036951381,0.45872360386679945,0.45872360386679945,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.265587,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.44999998807907104,0.6800000071525574,0.44999998807907104,0.44999998807907104,9.833857873243398,9.603857854169911,9.833857873243398,9.833857873243398,3.441850255635189,3.361350248959469,3.441850255635189,3.441850255635189,0.54722832472599,0.5430883243826673,0.54722832472599,0.54722832472599,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.2856693,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,1.4500000476837158,1.3799999952316284,1.6799999475479126,1.2200000286102295,8.833857813638753,8.90385786609084,8.603857913774556,9.06385783271224,3.0918502347735632,3.116350253131794,3.0113502698210945,3.1723502414492835,0.6267330450487388,0.6232230451774848,0.624663045949961,0.6288030452204002,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.3055959,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,1.4500000476837158,1.3799999952316284,1.6799999475479126,1.2200000286102295,8.833857813638753,8.90385786609084,8.603857913774556,9.06385783271224,3.0918502347735632,3.116350253131794,3.0113502698210945,3.1723502414492835,0.7062377653714876,0.7033577659723024,0.702097767173932,0.7103777657148104,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.3256743,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,1.4500000476837158,1.3799999952316284,1.6799999475479126,1.2200000286102295,8.833857813638753,8.90385786609084,8.603857913774556,9.06385783271224,3.0918502347735632,3.116350253131794,3.0113502698210945,3.1723502414492835,0.7857424856942364,0.7834924867671199,0.779532488397903,0.7919524862092205,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.345596,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,2.369999885559082,2.3299999237060547,2.5299999713897705,2.440000057220459,7.913857975763387,7.953857937616414,7.753857889932698,7.84385780410201,2.769850291517185,2.783850278165745,2.7138502614764444,2.7453502314357032,0.8569672074761069,0.8550772082056677,0.8493172094072973,0.8625472064461386,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.3656373,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,2.369999885559082,2.3299999237060547,2.5299999713897705,2.440000057220459,7.913857975763387,7.953857937616414,7.753857889932698,7.84385780410201,2.769850291517185,2.783850278165745,2.7138502614764444,2.7453502314357032,0.9281919292579773,0.9266619296442155,0.9191019304166915,0.9331419266830567,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.3856626,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.25,3.2100000381469727,3.130000114440918,3.2899999618530273,7.033857861322469,7.073857823175496,7.153857746881551,6.993857899469441,2.461850251462864,2.4758502381114234,2.5038502114085426,2.447850264814304,0.9914966500098795,0.990326650052795,0.9834866501386255,0.9960866477782817,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.4056137,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.25,3.2100000381469727,3.130000114440918,3.2899999618530273,7.033857861322469,7.073857823175496,7.153857746881551,6.993857899469441,2.461850251462864,2.4758502381114234,2.5038502114085426,2.447850264814304,1.0548013707617818,1.0539913704613744,1.0478713698605595,1.0590313688735067,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.4255836,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.25,3.2100000381469727,3.130000114440918,3.2899999618530273,7.033857861322469,7.073857823175496,7.153857746881551,6.993857899469441,2.461850251462864,2.4758502381114234,2.5038502114085426,2.447850264814304,1.118106091513684,1.1176560908699538,1.1122560895824936,1.1219760899687317,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308094.4455888,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,4.079999923706055,4.059999942779541,4.0,4.119999885559082,6.203857937616414,6.223857918542928,6.283857861322469,6.163857975763387,2.1713502781657446,2.1783502714900247,2.199350251462864,2.157350291517185,1.1739408129522317,1.1736708121368402,1.1688108103343957,1.1774508117506022,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.4655814,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,4.079999923706055,4.059999942779541,4.0,4.119999885559082,6.203857937616414,6.223857918542928,6.283857861322469,6.163857975763387,2.1713502781657446,2.1783502714900247,2.199350251462864,2.157350291517185,1.2297755343907795,1.2296855334037267,1.2253655310862979,1.2329255335324727,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.4857104,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,4.900000095367432,4.199999809265137,4.610000133514404,4.46999979019165,5.383857765955037,6.083858052057332,5.673857727808064,5.813858071130818,1.8843502180842628,2.129350318220066,1.9858502047328224,2.0348503248957863,1.2782302542843749,1.2844402558722428,1.2764302506365706,1.28525025617265,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.505589,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,4.900000095367432,4.199999809265137,4.610000133514404,4.46999979019165,5.383857765955037,6.083858052057332,5.673857727808064,5.813858071130818,1.8843502180842628,2.129350318220066,1.9858502047328224,2.0348503248957863,1.3266849741779703,1.3391949783407588,1.327494970186843,1.3375749788128273,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.525598,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,4.900000095367432,4.199999809265137,4.610000133514404,4.46999979019165,5.383857765955037,6.083858052057332,5.673857727808064,5.813858071130818,1.8843502180842628,2.129350318220066,1.9858502047328224,2.0348503248957863,1.3751396940715657,1.393949700809275,1.3785596897371155,1.3898997014530046,-1,1,-1,1,-13,13,-13,13,-16,17,-16,16
1783308094.5457103,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,5.46999979019165,4.75,5.489999771118164,4.940000057220459,4.813858071130818,5.533857861322469,4.793858090204305,5.34385780410201,1.6848503248957862,1.9368502514628638,1.6778503315715065,1.8703502314357032,1.418464416711743,1.443754421561177,1.4217044125489542,1.4379944216899228,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.565601,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,5.46999979019165,4.75,5.489999771118164,4.940000057220459,4.813858071130818,5.533857861322469,4.793858090204305,5.34385780410201,1.6848503248957862,1.9368502514628638,1.6778503315715065,1.8703502314357032,1.4617891393519205,1.4935591423130792,1.4648491353607929,1.486089141926841,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.5856397,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,6.320000171661377,5.590000152587891,6.110000133514404,5.71999979019165,3.9638576896610918,4.693857708734578,4.173857727808064,4.563858071130818,1.387350191381382,1.6428501980571022,1.4608502047328225,1.5973503248957863,1.4974638585588702,1.5358038616916905,1.5024138549110655,1.5271638645670182,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.6056771,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,6.320000171661377,5.590000152587891,6.110000133514404,5.71999979019165,3.9638576896610918,4.693857708734578,4.173857727808064,4.563858071130818,1.387350191381382,1.6428501980571022,1.4608502047328225,1.5973503248957863,1.53313857776582,1.5780485810703018,1.5399785744613381,1.5682385872071956,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.6255946,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,6.320000171661377,5.590000152587891,6.110000133514404,5.71999979019165,3.9638576896610918,4.693857708734578,4.173857727808064,4.563858071130818,1.387350191381382,1.6428501980571022,1.4608502047328225,1.5973503248957863,1.5688132969727697,1.620293300448913,1.5775432940116108,1.6093133098473729,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.6456797,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.139999866485596,6.400000095367432,6.989999771118164,6.5,3.143857994836873,3.883857765955037,3.2938580902043046,3.7838578613224687,1.1003502981929054,1.359350218084263,1.1528503315715066,1.324350251462864,1.5971080189263016,1.6552480203425084,1.6071880168234496,1.643368030599275,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.665596,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.139999866485596,6.400000095367432,6.989999771118164,6.5,3.143857994836873,3.883857765955037,3.2938580902043046,3.7838578613224687,1.1003502981929054,1.359350218084263,1.1528503315715066,1.324350251462864,1.6254027408798335,1.6902027402361037,1.6368327396352884,1.6774227513511772,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.6857207,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.710000038146973,7.199999809265137,7.610000133514404,7.260000228881836,2.573857823175496,3.083858052057332,2.6738577278080644,3.0238576324406328,0.9008502381114235,1.079350318220066,0.9358502047328224,1.0583501713542214,1.648567461288413,1.7179574627046197,1.660897459185561,1.704637470043143,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.7056015,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.710000038146973,7.199999809265137,7.610000133514404,7.260000228881836,2.573857823175496,3.083858052057332,2.6738577278080644,3.0238576324406328,0.9008502381114235,1.079350318220066,0.9358502047328224,1.0583501713542214,1.6717321816969923,1.7457121851731356,1.6849621787358335,1.7318521887351088,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.7255964,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.710000038146973,7.199999809265137,7.610000133514404,7.260000228881836,2.573857823175496,3.083858052057332,2.6738577278080644,3.0238576324406328,0.9008502381114235,1.079350318220066,0.9358502047328224,1.0583501713542214,1.6948969021055718,1.7734669076416516,1.709026898286106,1.7590669074270746,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308094.7456684,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,8.34000015258789,7.760000228881836,8.050000190734863,7.800000190734863,1.943857708734578,2.5238576324406328,2.2338576705876054,2.4838576705876054,0.6803501980571023,0.8833501713542214,0.7818501847056618,0.8693501847056618,1.712391621484183,1.7961816263336172,1.7291316173213946,1.781421626462363,-1,1,-1,1,-13,13,-13,13,-15,16,-16,16
1783308094.7655928,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,8.34000015258789,7.760000228881836,8.050000190734863,7.800000190734863,1.943857708734578,2.5238576324406328,2.2338576705876054,2.4838576705876054,0.6803501980571023,0.8833501713542214,0.7818501847056618,0.8693501847056618,1.7298863408627942,1.8188963450255828,1.7492363363566832,1.8037763454976514,-1,1,-1,1,-13,13,-13,13,-15,16,-16,16
1783308094.785648,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,9.010000228881836,7.920000076293945,8.800000190734863,7.949999809265137,1.2738576324406328,2.3638577850285234,1.4838576705876054,2.333858052057332,0.44585017135422145,0.8273502247599831,0.5193501847056619,0.8168503182200662,1.7413510595547599,1.8401710650908396,1.7625910553919717,1.8247810679661673,-1,1,-1,1,-13,13,-13,13,-15,16,-15,16
1783308094.8056614,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,9.010000228881836,7.920000076293945,8.800000190734863,7.949999809265137,1.2738576324406328,2.3638577850285234,1.4838576705876054,2.333858052057332,0.44585017135422145,0.8273502247599831,0.5193501847056619,0.8168503182200662,1.7528157782467255,1.8614457851560964,1.7759457744272602,1.8457857904346833,-1,1,-1,1,-13,13,-13,13,-15,16,-15,16
1783308094.8257272,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,9.010000228881836,7.920000076293945,8.800000190734863,7.949999809265137,1.2738576324406328,2.3638577850285234,1.4838576705876054,2.333858052057332,0.44585017135422145,0.8273502247599831,0.5193501847056619,0.8168503182200662,1.7642804969386912,1.8827205052213531,1.7893004934625487,1.8667905129031992,-1,1,-1,1,-13,13,-13,13,-15,16,-15,16
1783308094.8456137,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,9.479999542236328,8.710000038146973,9.329999923706055,8.739999771118164,0.8038583190861406,1.573857823175496,0.953857937616414,1.5438580902043046,0.2813504116801492,0.5508502381114235,0.33385027816574486,0.5403503315715066,1.7715152218104664,1.8968852256299327,1.7978852149010964,1.8806852357150379,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
