t,vx_mm_s,vy_mm_s,wz_rad_s,velocity_mm_s,direction_deg,is_rotation_only,rpm_ref_M1,rpm_ref_M2,rpm_ref_M3,rpm_ref_M4,rpm_meas_M1,rpm_meas_M2,rpm_meas_M3,rpm_meas_M4,err_M1,err_M2,err_M3,err_M4,p_M1,p_M2,p_M3,p_M4,i_M1,i_M2,i_M3,i_M4,motor_sign_M1,motor_sign_M2,motor_sign_M3,motor_sign_M4,duty_ol_base_M1,duty_ol_base_M2,duty_ol_base_M3,duty_ol_base_M4,duty_pi_M1,duty_pi_M2,duty_pi_M3,duty_pi_M4
1783308560.225586,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,-0.0,-0.0,-0.0,0.0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.5993502514628637,3.5993502514628637,3.5993502514628637,3.5993502514628637,0.46277360375951104,0.46277360375951104,0.46277360375951104,0.46277360375951104,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.2456036,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.23000000417232513,0.44999998807907104,0.23000000417232513,1.5800000429153442,10.053857857150144,9.833857873243398,10.053857857150144,8.703857818407124,3.51885025000255,3.441850255635189,3.51885025000255,3.0463502364424935,0.5532583244738624,0.5512783246187016,0.5532583244738624,0.5411083241251752,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.2655911,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,0.23000000417232513,0.44999998807907104,0.23000000417232513,1.5800000429153442,10.053857857150144,9.833857873243398,10.053857857150144,8.703857818407124,3.51885025000255,3.441850255635189,3.51885025000255,3.0463502364424935,0.6437430451882137,0.6397830454778922,0.6437430451882137,0.6194430444908393,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.2857559,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,1.059999942779541,1.0,0.6100000143051147,1.7899999618530273,9.223857918542928,9.283857861322469,9.673857847017354,8.493857899469441,3.2283502714900245,3.249350251462864,3.385850246456074,2.9728502648143045,0.7267577664551,0.7233377662297944,0.7308077658113699,0.6958877655860642,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.3055985,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,1.059999942779541,1.0,0.6100000143051147,1.7899999618530273,9.223857918542928,9.283857861322469,9.673857847017354,8.493857899469441,3.2283502714900245,3.249350251462864,3.385850246456074,2.9728502648143045,0.8097724877219864,0.8068924869816967,0.817872486434526,0.7723324866812892,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.3256898,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,1.059999942779541,1.0,0.6100000143051147,1.7899999618530273,9.223857918542928,9.283857861322469,9.673857847017354,8.493857899469441,3.2283502714900245,3.249350251462864,3.385850246456074,2.9728502648143045,0.8927872089888728,0.890447207733599,0.9049372070576822,0.8487772077765141,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.3456054,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,1.4199999570846558,1.600000023841858,1.7899999618530273,2.1600000858306885,8.863857904237813,8.68385783748061,8.493857899469441,8.12385777549178,3.1023502664832345,3.039350243118214,2.9728502648143045,2.843350221422123,0.9725619301270131,0.9686019282709245,0.9813819281529071,0.9218919277559401,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.365594,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,1.4199999570846558,1.600000023841858,1.7899999618530273,2.1600000858306885,8.863857904237813,8.68385783748061,8.493857899469441,8.12385777549178,3.1023502664832345,3.039350243118214,2.9728502648143045,2.843350221422123,1.0523366512651533,1.04675664880825,1.057826649248132,0.9950066477353661,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.3856497,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,2.5799999237060547,2.930000066757202,2.8399999141693115,3.0999999046325684,7.703857937616414,7.353857794565267,7.443857947153157,7.1838579566899,2.696350278165745,2.573850228097843,2.605350281503605,2.514350284841465,1.121671372703701,1.1129413689593375,1.1248213707725105,1.0596613693455752,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.405605,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,2.5799999237060547,2.930000066757202,2.8399999141693115,3.0999999046325684,7.703857937616414,7.353857794565267,7.443857947153157,7.1838579566899,2.696350278165745,2.573850228097843,2.605350281503605,2.514350284841465,1.191006094142249,1.179126089110425,1.191816092296889,1.1243160909557843,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.4255989,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,2.5799999237060547,2.930000066757202,2.8399999141693115,3.0999999046325684,7.703857937616414,7.353857794565267,7.443857947153157,7.1838579566899,2.696350278165745,2.573850228097843,2.605350281503605,2.514350284841465,1.2603408155807967,1.2453108092615124,1.2588108138212675,1.1889708125659935,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.4456007,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.619999885559082,3.859999895095825,3.799999952316284,3.9800000190734863,6.663857975763387,6.4238579662266435,6.4838579090061845,6.303857842248982,2.332350291517185,2.248350288179325,2.2693502681521642,2.2063502447871435,1.3203155373626672,1.3031255309575522,1.317165535002323,1.2457055331462343,-1,1,-1,1,-13,13,-13,13,-17,17,-17,16
1783308560.4656775,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,3.619999885559082,3.859999895095825,3.799999952316284,3.9800000190734863,6.663857975763387,6.4238579662266435,6.4838579090061845,6.303857842248982,2.332350291517185,2.248350288179325,2.2693502681521642,2.2063502447871435,1.3802902591445376,1.360940252653592,1.3755202561833788,1.3024402537264752,-1,1,-1,1,-13,13,-13,13,-17,17,-17,17
1783308560.4856663,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,5.019999980926514,4.739999771118164,5.150000095367432,4.599999904632568,5.263857880395955,5.543858090204305,5.133857765955037,5.6838579566899,1.8423502581385842,1.9403503315715065,1.796850218084263,1.989350284841465,1.4276649800681012,1.4108349754654308,1.4217249760769741,1.3535949753366843,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308560.505655,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,5.019999980926514,4.739999771118164,5.150000095367432,4.599999904632568,5.263857880395955,5.543858090204305,5.133857765955037,5.6838579566899,1.8423502581385842,1.9403503315715065,1.796850218084263,1.989350284841465,1.4750397009916647,1.4607296982772695,1.4679296959705694,1.4047496969468933,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308560.5256083,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,5.019999980926514,4.739999771118164,5.150000095367432,4.599999904632568,5.263857880395955,5.543858090204305,5.133857765955037,5.6838579566899,1.8423502581385842,1.9403503315715065,1.796850218084263,1.989350284841465,1.5224144219152282,1.5106244210891082,1.5141344158641648,1.4559044185571024,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308560.5455902,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,5.78000020980835,5.809999942779541,6.090000152587891,5.710000038146973,4.503857651514119,4.473857918542928,4.193857708734578,4.573857823175496,1.5763501780299416,1.5658502714900246,1.4678501980571022,1.6008502381114236,1.5629491407788554,1.5508891423559945,1.5518791352427759,1.4970691389656818,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308560.5655913,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,5.78000020980835,5.809999942779541,6.090000152587891,5.710000038146973,4.503857651514119,4.473857918542928,4.193857708734578,4.573857823175496,1.5763501780299416,1.5658502714900246,1.4678501980571022,1.6008502381114236,1.6034838596424825,1.5911538636228808,1.589623854621387,1.5382338593742613,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308560.5856807,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.21999979019165,7.010000228881836,6.980000019073486,6.940000057220459,3.0638580711308183,3.2738576324406328,3.3038578422489824,3.3438578041020097,1.0723503248957864,1.1458501713542213,1.1563502447871437,1.1703502314357033,1.63105858228266,1.6206185823148465,1.6193585752016277,1.5683285796111794,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308560.6055813,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.21999979019165,7.010000228881836,6.980000019073486,6.940000057220459,3.0638580711308183,3.2738576324406328,3.3038578422489824,3.3438578041020097,1.0723503248957864,1.1458501713542213,1.1563502447871437,1.1703502314357033,1.6586333049228374,1.650083301006812,1.6490932957818685,1.5984232998480976,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308560.6255941,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,7.21999979019165,7.010000228881836,6.980000019073486,6.940000057220459,3.0638580711308183,3.2738576324406328,3.3038578422489824,3.3438578041020097,1.0723503248957864,1.1458501713542213,1.1563502447871437,1.1703502314357033,1.686208027563015,1.6795480196987778,1.6788280163621092,1.6285180200850158,-1,1,-1,1,-13,13,-13,13,-16,16,-16,16
1783308560.6455882,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,8.220000267028809,7.619999885559082,8.279999732971191,7.570000171661377,2.06385759429366,2.6638579757633867,2.0038581283512773,2.7138576896610918,0.722350158002781,0.9323502915171853,0.701350344922947,0.949850191381382,1.7047827459116578,1.7035227414806482,1.6968627395172706,1.6529427392919656,-1,1,-1,1,-13,13,-13,13,-15,16,-15,16
1783308560.6655867,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,8.220000267028809,7.619999885559082,8.279999732971191,7.570000171661377,2.06385759429366,2.6638579757633867,2.0038581283512773,2.7138576896610918,0.722350158002781,0.9323502915171853,0.701350344922947,0.949850191381382,1.7233574642603007,1.7274974632625186,1.714897462672432,1.6773674584989153,-1,1,-1,1,-13,13,-13,13,-15,16,-15,16
1783308560.685666,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,9.149999618530273,8.729999542236328,9.199999809265137,8.470000267028809,1.1338582427921953,1.5538583190861406,1.083858052057332,1.8138575942936601,0.3968503849772683,0.5438504116801491,0.37935031822006615,0.634850158002781,1.7335621884454304,1.741482188134294,1.724652185140948,1.6936921768475584,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308560.7056487,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,9.149999618530273,8.729999542236328,9.199999809265137,8.470000267028809,1.1338582427921953,1.5538583190861406,1.083858052057332,1.8138575942936601,0.3968503849772683,0.5438504116801491,0.37935031822006615,0.634850158002781,1.7437669126305602,1.7554669130060692,1.734406907609464,1.7100168951962014,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308560.7256005,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,9.149999618530273,8.729999542236328,9.199999809265137,8.470000267028809,1.1338582427921953,1.5538583190861406,1.083858052057332,1.8138575942936601,0.3968503849772683,0.5438504116801491,0.37935031822006615,0.634850158002781,1.75397163681569,1.7694516378778444,1.7441616300779799,1.7263416135448444,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308560.7456021,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,10.029999732971191,9.279999732971191,10.0600004196167,9.329999923706055,0.2538581283512773,1.0038581283512773,0.2238574417057695,0.953857937616414,0.08885034492294705,0.35135034492294703,0.07835010459701931,0.33385027816574486,1.7562563599708514,1.778486361033006,1.7461763470533318,1.734926334983392,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308560.7656415,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,10.029999732971191,9.279999732971191,10.0600004196167,9.329999923706055,0.2538581283512773,1.0038581283512773,0.2238574417057695,0.953857937616414,0.08885034492294705,0.35135034492294703,0.07835010459701931,0.33385027816574486,1.7585410831260129,1.7875210841881675,1.7481910640286837,1.7435110564219398,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308560.785674,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,10.420000076293945,10.119999885559082,10.4399995803833,9.920000076293945,-0.1361422149714766,0.16385797576338668,-0.15614171906083207,0.3638577850285234,-0.04764977524001681,0.057350291517185334,-0.05464960167129122,0.12735022475998317,1.7573158031912697,1.788995805970038,1.7467857885571363,1.7467857764871966,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
1783308560.8055909,35.0,0.0,0.0,35.0,0.0,0,10.283857861322469,10.283857861322469,10.283857861322469,10.283857861322469,10.420000076293945,10.119999885559082,10.4399995803833,9.920000076293945,-0.1361422149714766,0.16385797576338668,-0.15614171906083207,0.3638577850285234,-0.04764977524001681,0.057350291517185334,-0.05464960167129122,0.12735022475998317,1.7560905232565265,1.7904705277519084,1.7453805130855888,1.7500604965524533,-1,1,-1,1,-13,13,-13,13,-15,15,-15,15
